filename,label,filepath,transcript
audio_201.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_201.wav," My favorite hobby is batting in a cricket. What I like about the hobby is that I just enjoy cricket, especially batting. This one, the tools required for this hobby is pretty much a cricketer and someone who can ball the ball to you or you can use one of those ball machines that pretty much aims to the ball at the wicket. I enjoy practicing this hobby with the people because they can add variety to the ball that I will face and hopefully improve my experience. I also like how in cricket anything can happen and it just makes the game much more fun that way."
audio_659.wav,3.5,/kaggle/input/dataset/Dataset/audios/train/audio_659.wav," The market is super crowded with people everywhere, chatting and parkering. Sellers are shouting about their stuff like fruits, veggies and spices, trying to get a shoppers attention. The air smells yummy with the cooking food. Its hard to move around because there are so many people carrying bags and baskets, buying all sorts of things like clothes and gadgets. Its gothic, there is a buzz of excitement in the air."
audio_719.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_719.wav," In the busy market there are a lot of people buying and selling things. You can find all things of items like flutes, vegetables, clothes and hand-made crafts. The ear is filled with the sound of people talking, neglected talking, clinging of coins. Throughout the day the market changes. In the morning it starts to get busy, has people set up their stalls. By the evening it's a very crowded market with a lot of people. In the evening things start to calm down. As the market closes for the day."
audio_1309.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_1309.wav, There's so much activities because it's a wide place. There's a lot of students there. They are playing basketball and volleyball and some students are running.
audio_654.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_654.wav, The scene of a crowded market is something like a very fish market and it is all about selling vegetables on the market and so many people are coming on a particular day where there is more selling of vegetables and on the morning time it will be very crowded in the market that many people were coming to buy the vegetables and the sellers are shouting loudly to buy to sell the vegetables to the customers and the customers were also bargaining to the sellers to give the vegetables with the low price and and scene of the crowded market will be something rushy and we can
audio_276.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_276.wav," The day, the best day of my life is my 10th class public exams because I started study from 8th standard very seriously because of my mom only. She used to study me very hardworking women. So my teachers, my stars are encouraging me to do learning or to do task very seriously. So I started learning very seriously from then, from 8th class. In the public exams, I got a 10 by 10 CGPA so that it was a proud moment to me. I made my mom proud at that day. That was my best day forever. I can make my mom proud. She used to call me when I got that award. I also got that award from her."
audio_1282.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_1282.wav," The best day of my life was when I graduated from the college with a combination of years of hard work and dedication. I had not experienced this day. My life would have been very different. I miss my friends and what makes me special is the feeling of achievement and knowledge I have completed in my master degree. So, it was a day filled with joy and celebration and a sense of emotional attachment with that place. I think about that day, I feel a deep sense of satisfaction and gratitude. It's like a reminder of what I am capable of achieving instead of mindless doing something or working hard for it."
audio_486.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_486.wav," Alright, my favorite place that I like to visit, I now live in the Western Cape as Cape Town which is a destination area but I grew up in the North which is in Limpopo province which makes it very interesting to go to Limpopo than any place that I can visit in the world. Because I have more friends there, I have family there, so when I move from the coastal town to go to the inland it feels different. Okay, the weather is bad but otherwise home is home. Especially when you visit in December there's a lot of food that we eat that we grow up eating like mopani worms as well as a lot of fruits, summer fruits in that area."
audio_431.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_431.wav, The scenes of the playground remind me of that of my primary school which is usually our favourite activities of annoyed children around the neighbourhood. Which usually the playground is filled with children trying to always play the game of football or sometimes just kicking their rubs and other related activities that little children like to play and you could usually hear the echo of sounds from the children shouting in raised voices and often times just screaming and shouting because they are having fun and excited. It's really a whole lot of noise going on at the area often times when the kids are on break and they are playing their game of football or any of the kicking rubs. It's always a fun experience to listen to when you are passing because often times you are in my favourite place.
audio_1133.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_1133.wav, This goal is very important to me to stand behind our family in any situations. For this I have ready to face any challenges for achieving this goal. Like my parents hardworking makes me focused in this goal only. Because my parents are more motivated to me for hardworking and standing behind any situations without fearing. Facing any situations with our hardworking. So I want to achieve this goal. For achieving this goal I want to challenge myself in any situations.
audio_832.wav,3.5,/kaggle/input/dataset/Dataset/audios/train/audio_832.wav," Okay, my favorite hobby is watching TV. I like the most to watch TV because I enjoy it a lot because I watch because we watch TV with my with my whole family so that I'm very happy and we laugh at the same time and we cry at the same time for each scenes. Okay. I need a smart TV with a 45 inch so that we can be very happy to see the TV. Okay, my whole family, my father, mother and my sister, we all sit at the evening and we watch TV like films like Vettai Karan etc. My team, we will be more enjoyable at most of the time we watch TV at the evening so that we're very happy to watch. So this is my favorite hobby."
audio_1117.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_1117.wav," My goals in life are ultimately to achieve success in my life. My goals are to also have happiness, prosperity in every area in my life, and the freedom and peace within to be able to carry out my goals. My goals are also heavily influenced on the under-hardship my parents have had to endure such a facing ridicule for the simple fact of being immigrants. The extremely difficult time they endured due to unemployment and living in the property, and the low degree of education they received from their countries. My goals are so important to me because I view it as way out of barely getting my out of harder life. My goals consist of me being the first person of my mother's side to ever graduate from middle and high school. My goals also consist of making my parents proud of a daughter, one that is not a child."
audio_852.wav,3.5,/kaggle/input/dataset/Dataset/audios/train/audio_852.wav, And my best today was when I went to my sister's exam. I need a friend or I come I need a friend to come for me. So I have taken my friend along with me and it was a best today I think because I have experienced a different kind of closeness between us and if I hadn't experienced that day and maybe it was not good on that day I mean I feel bored or etc etc that makes me my one of my day more special to me I didn't expect that I go with him with my sister and it makes my it makes the day special because
audio_18.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_18.wav," So my favorite hobby is to read books. I like to enjoy reading books in park. I just need a book and a good location to enjoy. And so what I enjoy the most about reading books is I can do it anywhere, anytime, and I can practice this hobby on my own."
audio_1310.wav,3.5,/kaggle/input/dataset/Dataset/audios/train/audio_1310.wav," So the next, so my topic is describe the scene of a school playground. So the cues or the first questions are what does a playground look like? Are there any particular games or activities that are popular amongst students in the playground? What sounds can you hear in a school playground? So playground, an area used for outdoor play or recreation especially by children in school and often containing recreational equipment such as slides and swings, informal, any place environment. So that is a playground in school. So are there any particular games or activities that are popular among the students on the playground? Actually if we're going to look outside the window you can see students playing a seesaw in the playground and also there are students running."
audio_760.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_760.wav," Hi, I am here to discuss about my favorite hobby. My favorite hobby is to listen music. I enjoy by listening music very much. I listen to music when whenever it is possible for the situations and it is not be time viable and it is very useful and there are the tools which is like music player and the music apps like you listen from that and I enjoy practicing my hobby with my own. I sing the songs with myself and enjoy the music. The music which makes us feel happy or any emotions you like. I enjoy practicing music by my own."
audio_642.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_642.wav, My long-term goal in my life is to become a teacher where I can talk many people to lead a successful society which helps in development of our country and my main motive to become a teacher is my man Rajeshwari ma'am who used to support me a lot during my school studies etc. She used to support me like you can do whatever you want in your life it's your choice and also she suggested many paths to achieve my goal and by taking inspiration of her I want to become as a lecturer in future want to see myself in a lecturer as in a company where I can talk many students and also many people can learn from me thank you
audio_916.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_916.wav," The best day in my life was my sister's marriage. I enjoyed a lot in that day. I learned so many things during the works. I participated for my sister's marriage. So many people came and I talked with so many people. I talked with new people before. I didn't talk previously. I learned a lot of things and how to behave. I think it's the best day. Before that, I would like to never talk with people. I have to change my attitude from that day."
audio_779.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_779.wav," My favorite hobby is reading. Right from when I was a kid, I know I love to read. What I enjoy most about reading is it makes me imagine things. It makes me feel as if I am in a different world. It makes me have experiences of things that I would never experience personally. The tool I need in reading is just to get the book. I need my brain. I need my eyes to read. I practice this habit alone and also with others. I enjoy reading alone and also with others."
audio_1223.wav,3.5,/kaggle/input/dataset/Dataset/audios/train/audio_1223.wav," Good evening, I am Kavitha. Today's my topic is describe the scenes of a school playground. Imagine a sunny day with clear blue skies. The playground is filled with water and the sound of children playing. Kids are running around. Their energy contagious as they chase each other in games of tag. Some are swinging high in the air. Their feet reaching for the clouds while others are climbing on the jungle game. Testing their strength and ability. The air is filled with the sound of joyful chatter and the occasional squall of excitement. In one corner, a group of friends gather around a hop-stock grid taking a walk."
audio_387.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_387.wav, Are you Are Good Is good you
audio_1100.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_1100.wav," My favorite place to visit is always the beach, not just because of the scenery and also because of the journey on how will you go to your destination and also the person that you're coming with the vacation on the beach. I also love to go to the beach because there are also local foods that you can try and I love seeing the sunset and the sunrise especially when..."
audio_890.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_890.wav," The happiest day of life is different for everyone and can be anything small to be. In my case, it was the day when I scored the highest in my class. The happiest day of my life was full of joy and fun. Everyone was praising me. My friends and my family were proud of me for doing something that no one believed I could achieve. The day my test results were out, my life filled with joy. I was doing poorly in my studies, scoring average marks. However, my father taught me to never give up. So I kept studying, trying to improve and finally got what I aimed for. The moment my teacher announced that I scored the highest marks in my class, everyone applauded."
audio_1084.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_1084.wav, Each one of us have a favorite. Location where we can find fulfillment and happiness. I also have a favorite place where I enjoy spending the majority of my time. My house is where I like to be. I enjoy spending my time there. It was a lovely and quiet and
audio_673.wav,3.5,/kaggle/input/dataset/Dataset/audios/train/audio_673.wav," In the bestling market, a symphony of voices fills the air as windows. Shoppers view through narrow aisles their eyes scanning colorful displays of fruits, vegetables and species. The aroma of fleshly baked bread mingles with the scent of exotic herbs stop and sample the delights of offer. As the sun begins to set, the market reaches in the frenzy of activity, gradually giving way to a sense of contented satisfaction. So what the people selling and buying in the market? What sounds to hear in the market?"
audio_928.wav,3.5,/kaggle/input/dataset/Dataset/audios/train/audio_928.wav, The best day of my life is the day when my father took me to the college to get an admission. So far I didn't cross my locality or my residence till my school life. That was the first time I was stepping out from my residence and my college was located way too far from my home. So that's the first time I'm seeing the entire city and I was so much very much excited to live in a new environment and I was flabbergasted with the infrastructure of my college and I knew something new is going to begin and a new phase of my life is going to start. So that's the best day of my life and I was very much excited.
audio_939.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_939.wav," In case I was the day when I scored the highest in my class, the happiest day of my life was full of joy and fun. Everyone was praising me, my friends and family were proud of me for doing something that no one believed I could achieve. It was the happiest day of my life and I will never forget it, the best day of my life so far, the day I got first in the class. I was happiest day of my life, I will never forget that day."
audio_1159.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_1159.wav, . . . . . . .
audio_1036.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_1036.wav, My favorite place to visit is Srinagar because it was in the top of the North India. My journey could be like this. I am going by train to Jammu. After that we are going to have a car by which we reach Srinagar. By using car we are able to see the natural beauty of Jammu and Kashmir which is very exciting to see. It looks like a heaven. The local food which is famous in that place was Rajma Shawar during the road trip and there are mushrooms as well which is special. The favorite season or a particular time in which we are able to go to Srinagar was in winters when the snowfall is going to begin because it looks very beautiful.
audio_688.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_688.wav," A crowded market scene is like a palenque in a tagalog and then it's a complex and dynamic environment that reflects the ingenuity, creativity and diversity of our human society. From branding and marketing to visual merchandising and social interactions, easily every aspect of the market is shaped by a unique set of economic, social and cultural forces. Locality here in the Philippines, we have a dry and wet market like selling vegetables, labanos, and a cancun, and a tomato, and a cebuyas, onion, garlic and all like in a dry market. And then the wet market like a fish, shrimp, seafood, seafood pork, and then the beef,"
audio_154.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_154.wav," I'm looking for a... ...a... ...a little bit of a... ...a little bit of a shout out. I'm looking for a... ...a little bit of a shout out. I'm looking for a little bit of a shout out. I'm looking for a little bit of a shout out. Have they qualified for birth? Mr. Shankara, You're not gonna do right I just hate your life You're not gonna do right I just hate your life I just hate your life I just hate your life I just hate your life"
audio_7.wav,3.5,/kaggle/input/dataset/Dataset/audios/train/audio_7.wav," A crowded market comprises of individuals, people from varying backgrounds and ethnic cities. We've got several people selling various kinds of materials, brands and products in the market. And people buying as well are in the market to also get what they actually want and desire at every point in time. And about the sounds we can hear in the market. We've got varying sound right from those selling as well and those buying in the market. Both individuals have different sounds they make to attract buyers and also buyers try to do their possible best to talk and converse on what they want."
audio_231.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_231.wav," Okay, my favorite hobby is playing football. I enjoy playing football because it is a kind of social activity when it has to bring people from different backgrounds, from different diversity and to achieve one common goal. So it's a kind of way to unite people. That's why I enjoy playing football. The tools or rather the facility that I need when playing football is mostly, let's say, a goalpost and a football pitch. I think these are the facilities that I need. I enjoy practicing my hobby. I enjoy practicing my hobby with people because it is a means of communicating, socializing with people. I can also do it on my own, but doing it on my own doesn't give me joy compared to when I do it with other people from different diversity."
audio_404.wav,3.5,/kaggle/input/dataset/Dataset/audios/train/audio_404.wav," I want to describe a scene which was done in my school playground is that is the cricket match between the 10th class students and 9th class students. The match was very exciting and I was in 10th class so I support the 10th class students boys. So the playground looked like in a square shape but it was so big and in that playground we used to play many games like cricket,cabari,coco,volleyball,tennis,badminton. So we used to play many games in that playground and when the match is going on we used to shout a lot and the sounds were awesome. We used to sing songs on cricket and finally my 10th class students,our 10th class students has won the match."
audio_600.wav,3.5,/kaggle/input/dataset/Dataset/audios/train/audio_600.wav," My goal is I want to earn sufficient and enough money for me and my family and to clear all the loans. Actually, we have constructed a house so for that there is so much home loan is there. So to clear that loan I want to earn money. So my goal is to earn sufficient money for my family and this goal is important for me to clear all my debuts. So to achieve this goal I am working so much hard on academics and training and placements. So I will be staying focused in this achievement of the goal. My motivation is my family only because my mother, father and brother helps me to stay focused in achieving my goal. Thank you."
audio_1192.wav,3.5,/kaggle/input/dataset/Dataset/audios/train/audio_1192.wav," My goal is to become a software engineer and it also has certain requirements to be success in that goal. Like understanding the requirements in this step, the software engineer is thoroughly understand the requirements of the project or problem. They are tasked with the solving, dissolves the gathering information from stakeholders analyzing existing systems and also it includes the designing solutions, implementing code and testing and debugging, optimization of performance, ensuring reliability and security, continuous improvement, which shows the overall goal of the software engineer to be expertise in the software development. And also to reach my goal, I have to learn a few technologies and also be confident in this communication and also the modern era of change."
audio_640.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_640.wav," My goal is definitely important in my life. Goals are most important for every individual. I think everyone has different kinds of goals. My goal is to become an IAS officer and that shows my courage and determination and my power and I want to achieve my goal. That's very important for me. But finally, my goal is to be very happy and to make my parents feel proud about and I wanted to be independent and serve the nation. Of course, I may face challenges to achieve these goals."
audio_1228.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_1228.wav, Crowded market has a we know that it's crowded market is a full market is full especially on the weekend days and when we went to the market we go to the market at the weekend times it's a full of crowd and people roaming here and there and pushing each other and what they carrying is a full of weight and they feel very sweaty and loss of energy and they roaming here and they have buying their products what they want and also the sounds which we hear from the people or hey stop here hey come here hey man that and the morning afternoon section there will be huge crowd in the market and at the evening time when the time goes down to the night and if the crowd will be decreased
audio_825.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_825.wav, My favorite hobby is dancing. Because by dancing I enjoy myself so much. I forget about the world and all my life problems and I just focus on my hobby that is dancing. Dancing refreshes my mind as well as my soul. Dancing in this world is just best thing to do according to me. For dancing I have joined some classes also. Some are online and there is one offline class also. While dancing I feel like I am increasing my confidence as well as I enjoy that time. And I practice my hobby daily that is I dance daily for at least 1 to 2 hours. Because dancing makes me feel refreshed and energetic and feel from any depression.
audio_1339.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_1339.wav," Every person has a goal in his life. He works towards it. Struggling day and night for his goal is what we all do. I always love reading books. My goal in life is to become a writer. I am the only child of my parents. So basically, I was a very lonely kid. Books made me forget the fact every time that I am lonely. As my goal, I wish to improve my education skills and analytical skills. Inculcate redefined qualities among young minds and make them teach barriers. Every person must have well-defined objective in life. It helps us. A life with a specific aim given by dilated to a person. Gifts."
audio_274.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_274.wav," The best day of my life includes the day I gave birth to my daughter. Her life wasn't good, but after her birth she kind of gave me the purpose to fight in this life, to be alive and also to do everything right. And also another, yeah, best day of my life was also when I graduated, when I finished my degree. Then, yes, because I was able to finish it and I was happy that finally I'm done, I'm going to be able to have money and be able to provide for my daughter. I mean, that was what I ever wanted, so that I'll be able to offer life and give her the best life. And, yeah, she won't suffer, so those have been the best days of my life."
audio_30.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_30.wav, So the best day of my life is when I went to Disneyland. I had to enjoy very nice rides. I could enjoy the good atmosphere and decoration in the park. And I had the chance to enjoy good food too. This day was also special because I went there with my friends. So I have a good memory of it whenever I think about that day. And it makes me happy.
audio_1045.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_1045.wav, My favorite place to visit is of course so many people used to think where we can find a peaceful place such as mountains where we can find our souls peace etc. But I wish to go on a road trip to the mountains where we can interact to the people while on the way and eating many local dishes of their places on the on our way. I want to hill climb the I want to do hill climbing mainly the season is summer season where we can see the beautiful of the sky mountains. We would like to see the sunrise and the sunset while sitting on the top of the mountains and the journey.
audio_1320.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_1320.wav, My favorite place to visit is the beach because it helps me to relax and enjoy. At the moment it also helps me to calm down. I love to go there because I love to eat seafood.
audio_704.wav,3.5,/kaggle/input/dataset/Dataset/audios/train/audio_704.wav," My topic is about the scene of a crowded market. Here the sellers will sell the goods and the buyers will buy the products. Here goods or products are nothing but okay, both are same. Here the sellers will sell the goods to the buyers and the buyers will buy the goods from the sellers. The sounds we hear from the market are very noisy and sometimes we will call it a this is an market or a classroom like that. From morning to evening, at morning times the crowd will be very more in the market and at evening times also it will be more when the festival seasons will come for buying the vegetables and fruits and etc things. So at the morning times the crowd will be more as compared to the evening times in a daily basis."
audio_575.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_575.wav,
audio_724.wav,3.0,/kaggle/input/dataset/Dataset/audios/train/audio_724.wav," In the market, the people will sell and buy the things which we are needed for our household works. Suppose in there are two three types of markets, one is fruits market and vegetables market and one is flowers market. In flowers market, we can buy so many types of flowers. In vegetables market, we can buy vegetables to our household. And in that market, there would be so many sounds we can hear like traffic sounds, animal sounds and the sellers who are selling the vegetables, dead sounds also. They sort Indian and in flowers market also, it will be same as the vegetable markets. Both sounds will be huge and the crowd will be so much crowded because all the people will come during the morning or evening. So in the two periods morning and evening, there will be so huge crowd."
audio_326.wav,3.5,/kaggle/input/dataset/Dataset/audios/train/audio_326.wav, I Hadn't experiment my best day. So I really don't have any best days and that sort of thing I Don't have any best days my life so there is nothing special and I Say don't have any best days or I have experienced any best days in my life So I really don't think about things like that Every day is a normal day every day is same as yesterday Today is same day same day as yesterday and so I Will move on So there is nothing like wasted a day in my life You
audio_410.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_410.wav," The school playground is going to consist of usually two large structures, one is mainly a slide for children to play in, and one other section would usually be more of miscellaneous items, and of course there would be a slide, climbing items as well, stairs and what not for children to run around, and there should be a set of swings as well. More likely you hear children playing around laughing, screaming, very loud noises that children would make, and more likely the popular kids are going to be on top of these large structures, or just hanging around in the swings, hogging them. But for the most part I do think these children just be running around playing, trying to get as much joy as they can."
audio_1183.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_1183.wav," mio, me some night the for employing belong recapturing ew ware are Giraffe Ghast partner Take I think its time for you to see by yourself how my Stop. Argh! Stop. фу Help. artist I Am you You"
audio_1284.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_1284.wav," That day my test results were out, my life filled with joy. I was doing poorly in my studies, scoring average marks. However, my father taught me to never give up. So I kept studying, trying to improve and finally got what I aimed for. The moment my teacher announced that I scored the highest marks in my class, everyone applauded. My friends were smiling with pride. My teacher was happy and my classmates were surprised. When I told my parents about my results, they were bursting with joy and love. The day after the happiest day of my life was full of hope and positive energy. Everyone at school had a favorable opinion of me. Everyone was very supportive and they also acknowledged my knowledge. This is my happiest day in the upto now."
audio_805.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_805.wav," So, today my topic is about a favorite hobby. My favorite hobby is collecting coins and drawing and mandala. So in this we use tools like pencils, stencils and everything to draw and mandala. Again for collecting coins from since from my childhood I used to collect coins and notes from different different countries. It is my favorite hobby. By this I will get a one satisfaction and a happy towards seeing that currency of different different countries. This makes me very happy. And again my favorite hobby is also a drawing and mandala which is usually I will draw a Gautam Buddha statue which gives me as a piece and refresh towards my work."
audio_1072.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_1072.wav," We are four, plus a plus a. Since we left, I know. This is still a lot of food. I know it's not just food. You can't see a lot. And this one is also a plus two. Plus two. Plus two. You look at the flashcards for a picture. Look at the photo of the man. Can you feel that? You can't see a lot. Plus two. Plus two. Plus three. Plus four. Plus five. Plus six. Plus seven. Plus eight. Plus nine. Plus ten. Plus eleven. Plus twelve. Plus thirteen. Plus fifteen. Plus fifteen. Plus... ...twelve. Plus six. Plus seven. Plus eight. Plus nine. Plus ten. Plus eleven. Plus twelve. Plus fifteen. Plus fifteen. Plus five. Plus... ...five."
audio_930.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_930.wav, It's... ...a revolution... ...about... ...an invention... ...of... ...the... ...continent... ...of the star... ...world... ...of... ...the... ...world... ...of... ...the... ...world. ... ...of... ...the... ...world. ... ...of... ...the... ...world.
audio_894.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_894.wav," Okay, so I think if I hadn't experienced that best day, well I think it is very sad. Why? Because first, one of the best experience that I experienced not regularly, first is when I get a problem with my friends. First, going to let's say Laong Ngon and there's a lot of good things or good places in that area. There are some beach, bar, and there are also some what they call is one waterfalls. And the time that we go to what they call Pagudpud. That is one of the most unique and very good place in that area. And I think it is very sad."
audio_432.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_432.wav," This playground is pretty large because it's in the city and it's a pretty popular and well-known school. It's a private school, so they have a lot of money to work with and they invested a lot in this playground. They have jungle gyms, a couple swing sets, a sandbox for all the kids to play in. They also have a baseball field, but the games usually played is kickball and t-ball. They could also play dodgeball, and that's what the kids were playing on that day. They were playing with red and blue dodgeballs, and it was sunny out."
audio_900.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_900.wav, Mother's Sigh... Other Peace 없 rusty the is chants Yes so how This vlog is included in my Generations Shop description you can find a link to this in the description! I am.
audio_131.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_131.wav, So it's a Saturday in the morning. I'm visiting actually the farmers market in the city where I live in Leningrad in Austria. And actually there is people selling honey and different vegetables from the area. We also have the butchers selling some very nice fresh pork pieces of meat. There's a lot of people chatting actually in German. I cannot understand actually a lot of it. And as the day passes there is less people in the market but since it's summer and it's warm by the end of the day it's quite snowy.
audio_942.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_942.wav, My best day of my life is that the first day where I went to Varanasi and this day is very very special to me as I went there with my family and this day makes me so special makes me feel special as this devotional day made my life and it totally gives me a different life that makes me happy whenever I think about that day I recollect many memories where I enjoyed with my family and I devoted God along with my family which makes the day so so special and I love to go Varanasi again and again just to experience this day like this again and I want everyone of my friends and I want to experience this day too and I want to know what
audio_190.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_190.wav," My favorite hobby is reading books. What I enjoy most of this hobby is diving deep into subjects that interest me. I will pick a subject and I can focus on specific aspects of it and learn more about it. The only tools that you need for this hobby are books. I try to read one book a week. I typically practice this hobby alone, but one of the aspects I enjoy most of this hobby is that I get to share my experience reading books with others and discussing the topics of the books and how I perceive them and how they have changed me."
audio_263.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_263.wav," So I'm describing the best day of my life, at least so far. I love the beach and there is a very special beach that I went all my life since I was a little girl. And every time that I go back to this beach, I have great memories and I have a great time. So the best day of my life was at this particular beach and I was not expecting to go there, so it was a surprise. It was for my birthday. I think I was 15 or 16 maximum. And it was a whole day spending there, just walking around and having some sunbathing and also eating a great ice cream and having fun with my family."
audio_469.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_469.wav," My favorite place to visit is a coastal town in Kent. It's not far from London. It's combined like a train and bus ride. It's like a quaint seaside atmosphere. Towns, narrow streets, colorful shopfronts, arts galleries, cozy cafes, happy people, pebbled shores and wooden that's the thing that I enjoy the most about it, wooden beach huts and pastel hues. And it's like the air has that salty scent and the seagull sounds. It's known for its oysters. Apparently linked back to the Roman times. It's a beautiful atmosphere and the time's about to run out unfortunately."
audio_851.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_851.wav," The best day of my life was when I was nominated as the best male presenter in the college. It was a surreal moment filled with excitement and pride. Standing on stage, I felt a rush. As I delivered my speech, pouring my heart into every word, the applause and cheers from the audience are still remembered in my ears. I had put into my presentations throughout the year. Being recognized for my communication skills and ability to connect with others was a truly humbling experience. It was a day I will always cherish, knowing that my passion for public speaking had paid off."
audio_372.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_372.wav," The school playground is vibrant and lively, filled with energy and excitement of children. The playground's large, open area, covered in a mixture of grass and light mulch, with different colourful equipment scattered throughout. At the centre of the playground is a large structure like wooden and plastic, with different levels of ladders and bridges and slides and different structures. Painted all over the floor of the playground are different colours and numbers and letters and sections for the children to line up when going to dinner or going back into their classroom. There's swings, there's tyres, there's laughter, there's shouts of excitement, and there's students kicking the ball in the grass playing."
audio_174.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_174.wav," My favorite hobby is gardening. It's a deeply rewarding pursuit that connects people with nature and allows me to nurture and create beauty. Spending time in the garden provides a sense of peace and accomplishment. As you tend to plant, watch them grow and harvest the fruits of your labor, whether it's cultivating flowers, herbs or vegetables, gardening offers a therapeutic escape from the hustle and bustle of everyday life. It promotes physical activity, creativity and environmental stewardship. Whether we have a sprawling backyard or just a few pots on a balcony, gardening is a hobby that can be enjoyed by anyone, anywhere and it's the best exercise for plants, nature and for ourselves also."
audio_275.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_275.wav,
audio_899.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_899.wav," The happiest day of life is different or different for some everyone and can be anything small to big. In my case, it was the day when I scored the highest in my class. The happiest day of my life was full of joy and fun. Everyone was praising me. My friends and family were proud of me for doing something that no one believed I could achieve. The day my test results were out, my life fulfilled with joy. I was doing poorly in my studies, scoring average marks. However, my father taught me never give up. So I keep studying, trying to improve and finally got what I aimed for. The moment my teacher announced that I scored the highest marks in my class, everyone apologized. My friends were smiling with pride. My teacher was happy and my classmates were surprised."
audio_784.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_784.wav," Well, a hobby is an activity that is undertaken for enjoyment typically during one's leisure time. My favorite hobby is reading. I love getting lost in a book and escaping into different worlds and characters. Reading helps me to relax and unwind after a long day. And it also helps me to know about new things and expand the horizon of my knowledge. I also enjoy writing and often I find myself jotting down ideas for stories or poems in my spare time. Writing allows me to express my creativity and explore different ideas and perspectives. Overall, my favorite hobby is one that allows me to engage my mind and explore my interest Whether it's reading or writing, I always feel fulfilled."
audio_1151.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_1151.wav," I doubt you can touch everything... You are nope Touch is a touch Hill games have been my favorite plays to this day. You dont need to sometimes look. When people come to see the fact that it happened on com, the and now the rolled please just"
audio_491.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_491.wav,
